ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,notice_number,hearing_disposition,officer,year,month,hour,location,point,lt,ln,other
6045648049,11/1/2017 17:21,7739 S WESTERN Chicago IL,7e21dd6fbdc219b1bd5841b8ff877fc56a99f2e92fe0515680bb683b2ae86091,IL,PAS,60643,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,70,0,Notice,11/22/2017 0:00,SEIZ,5175240100,,SPEED,2017,11,17,"Chicago, Drakenstein Local Municipality, Cape Winelands District Municipality, Western Cape, 7646, South Africa","(-33.71745, 18.9963167, 0.0)",-33.7174500,18.9963167,1
7007589072,11/1/2017 17:22,3200 W 79TH ST Chicago IL,9bdc97339f9af8bc8b100e6efc8513c8ff8ae75339ffb69b6d8fa4817d4eb390,IL,TMP,61109,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5208990340,,XERX,2017,11,17,"West 79th Street, New Auburn, Auburn Gresham, Chicago, Cook County, Illinois, 60652, United States of America","(41.75057, -87.6488795, 0.0)",41.7505700,-87.6488795,1
7007589116,11/1/2017 17:24,5200 S CICERO AVE Chicago IL,dab9e9c3d6d52c3b86a08e78e7e9d4447c156b50fba9812353358ce7d4769cd6,IL,PAS,606324733,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/6/2017 0:00,VIOL,5208866540,,XERX,2017,11,17,"5200, South Cicero Avenue, Archer Limits, Garfield Ridge, Chicago, Cook County, Illinois, 60638, United States of America","(41.79828415, -87.7434691820782, 0.0)",41.7982842,-87.7434692,1
7007589050,11/1/2017 17:25,11100 S HALSTED ST Chicago IL,22f74e2f1e6f1c705d84c5c9806cf60c6c031310a820c4fe522bcb65f13e42ce,IL,PAS,604731104,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5208990290,,XERX,2017,11,17,"South Halsted Street, North Englewood, Auburn Gresham, Chicago, Cook County, Illinois, 60628, United States of America","(41.7324502, -87.643453, 0.0)",41.7324502,-87.6434530,1
7007589052,11/1/2017 17:26,11100 S HALSTED ST Chicago IL,6b03893827ea8a2dfe67c57180526f23780a4131aa8c5dabc8104556e189673a,IL,PAS,60629,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,244,0,Notice,11/15/2017 0:00,SEIZ,5205287770,,XERX,2017,11,17,"South Halsted Street, North Englewood, Auburn Gresham, Chicago, Cook County, Illinois, 60628, United States of America","(41.7324502, -87.643453, 0.0)",41.7324502,-87.6434530,1
7007589160,11/1/2017 17:26,400 W BELMONT AVE Chicago IL,258bb5d92c0f0da6ad148cdada19875bfc1107bbb55f0d6db019fd61adc60305,IN,PAS,463241439,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/1/2017 0:00,VIOL,5208990580,,XERX,2017,11,17,"West Belmont Avenue, Avondale, Chicago, Cook County, Illinois, 60618, United States of America","(41.9393779, -87.7027183, 0.0)",41.9393779,-87.7027183,1
7007588984,11/1/2017 17:26,2800 N CALIFORNIA AVE Chicago IL,c4b806ff73b26a58740ce13f5561e0b3bd89ac4ac9bc90168e8e60bc3b323a5d,IL,PAS,606474059,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/18/2017 0:00,VIOL,5209103000,,XERX,2017,11,17,"North California Avenue, Avondale, Chicago, Cook County, Illinois, 60625, United States of America","(41.9334966, -87.6977292, 0.0)",41.9334966,-87.6977292,1
7007589166,11/1/2017 17:26,5200 W FULLERTON AVENUE Chicago IL,efce11efc2c3bf603726d0fdca5fa07c2488bf5c97777643f963d60a3b76055c,IL,PAS,60639,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,3/8/2018 0:00,SEIZ,5204125270,,XERX,2017,11,17,"West Fullerton Avenue, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States","(41.9258591, -87.6327104, 0.0)",41.9258591,-87.6327104,1
7007588979,11/1/2017 17:27,4800 N CICERO AVENUE Chicago IL,a2ea84a3aa20e7f7148841afdd0c48ce708d9750a7ae743aa6b1cc3b0b9689d9,IL,TRK,60068,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/2/2017 0:00,VIOL,5208990080,,XERX,2017,11,17,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007589059,11/1/2017 17:27,4400 N WESTERN AVENUE Chicago IL,e16f9d5b66fbe5c60666671efed5634614d6f64a536bde4e0b9f53456a00f662,IL,PAS,60618,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/4/2018 0:00,DETR,5207832750,,XERX,2017,11,17,"Albank, 4400, North Western Avenue, West Ravenswood, Lincoln Square, Chicago, Cook County, Illinois, 60625, United States of America","(41.9614576, -87.6890530433032, 0.0)",41.9614576,-87.6890530,1
7007589076,11/1/2017 17:28,7432 W TOUHY AVENUE Chicago IL,b97368c800d0a4f3248a621be632ca0d293174eb914b0aa63890b6d4abd56247,IL,PAS,60640,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,11/28/2017 0:00,VIOL,5209103100,,XERX,2017,11,17,"West Touhy Avenue, Forest Glen, Chicago, Cook County, Illinois, 60077-3495, United States of America","(42.0119884, -87.7806232, 0.0)",42.0119884,-87.7806232,1
7007589128,11/1/2017 17:31,1 E 79TH STREET Chicago IL,55b93ea1e349fc98b0f7861d30f48bbc64ceef70da93a216c623be8a17655eab,IL,PAS,606372417,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,244,0,Notice,11/16/2017 0:00,SEIZ,5213356380,,XERX,2017,11,17,"1, East 79th Street, Chatham Fields, Chatham, Chicago, Cook County, Illinois, 60619, United States of America","(41.750881, -87.624378, 0.0)",41.7508810,-87.6243780,1
7007589189,11/1/2017 17:31,200 W GARFIELD BLVD Chicago IL,b6efe870ac9d23c5324f2400e4ee574f0632b928829e3f9dcc28c9bc39d74fc2,IL,PAS,60181,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/14/2018 0:00,DETR,5208990690,,XERX,2017,11,17,"200, West Garfield Boulevard, Washington Park, Chicago, Cook County, Illinois, 60621, United States of America","(41.79395095, -87.6290291717311, 0.0)",41.7939510,-87.6290292,1
7007589161,11/1/2017 17:31,400 W BELMONT AVE Chicago IL,bab7e5c332c2d8536a82838026a6b5e3c77db1869f85cae24d0587a76ecbaad8,IL,PAS,612653043,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/17/2018 0:00,DETR,5208990590,,XERX,2017,11,17,"West Belmont Avenue, Avondale, Chicago, Cook County, Illinois, 60618, United States of America","(41.9393779, -87.7027183, 0.0)",41.9393779,-87.7027183,1
7007588993,11/1/2017 17:32,6400 N SHERIDAN ROAD Chicago IL,f9c609e802fda5dd09caa1b126e67279e5d42b01c761b12d685deaa44b801a86,IL,PAS,606145440,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/17/2017 0:00,VIOL,5208990140,,XERX,2017,11,17,"Caroline Hedger Apartments, 6400, North Sheridan Road, Rogers Park, Chicago, Cook County, Illinois, 60626, United States of America","(41.99841335, -87.6612188819885, 0.0)",41.9984134,-87.6612189,1
6045648056,11/1/2017 17:32,215 E 63RD ST Chicago IL,0ba6b2e14f47ccd6dd77134ddc3fcf284ab5ac8ba52dba6bcacd6c7d112761a5,IL,PAS,611086055,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,12/10/2017 0:00,VIOL,5208541640,,SPEED,2017,11,17,"215, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.7800665227511, -87.6200782698462, 0.0)",41.7800665,-87.6200783,1
7007589162,11/1/2017 17:32,400 W BELMONT AVE Chicago IL,0117549bebd08f8ef6559b50e0d613a72f61c9a550e3d6743e9c3cad86c6f47d,IL,PAS,60631,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/14/2017 0:00,VIOL,5209103160,,XERX,2017,11,17,"West Belmont Avenue, Avondale, Chicago, Cook County, Illinois, 60618, United States of America","(41.9393779, -87.7027183, 0.0)",41.9393779,-87.7027183,1
7007589105,11/1/2017 17:32,30 W 87TH STREET Chicago IL,abaeeee0a7bcdfd8ae03dab4500eab4ea0b83bc19d21d0f7eca3d61c8c485cb6,IL,PAS,60653,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,3/1/2018 0:00,DETR,5208990440,,XERX,2017,11,17,"West 87th Street, Garden Homes, Chatham, Chicago, Cook County, Illinois, 60619, United States of America","(41.7363823, -87.6249149, 0.0)",41.7363823,-87.6249149,1
7007588998,11/1/2017 17:33,3600 N CICERO AVENUE Chicago IL,c8620f251913d87449917a829831e528097e6b3647ab2db968743db316f34748,IL,PAS,60616,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,4/2/2018 0:00,FINL,5208990170,,XERX,2017,11,17,"3600, North Cicero Avenue, Grayland, Portage Park, Chicago, Cook County, Illinois, 60641, United States of America","(41.946243, -87.747184, 0.0)",41.9462430,-87.7471840,1
7007588992,11/1/2017 17:33,300 N HAMLIN AVENUE Chicago IL,79a30d980a936a51634d8860416c831c5ffd2f2aaa63e4f05f3a9165779f73da,IL,TRK,604481777,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/5/2017 0:00,VIOL,5208990130,,XERX,2017,11,17,"300, North Hamlin Avenue, Beat 2535, Humboldt Park, Chicago, Cook County, Illinois, 60624, United States of America","(41.885325, -87.721034, 0.0)",41.8853250,-87.7210340,1
7007589053,11/1/2017 17:33,11100 S HALSTED ST Chicago IL,abde7f55a376c9bb77c360cd6456dbc1d6905f79451642edf3bda68d195a5e31,IL,PAS,60411,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,3/19/2018 0:00,FINL,5208556970,,XERX,2017,11,17,"South Halsted Street, North Englewood, Auburn Gresham, Chicago, Cook County, Illinois, 60628, United States of America","(41.7324502, -87.643453, 0.0)",41.7324502,-87.6434530,1
7007589163,11/1/2017 17:34,400 W BELMONT AVE Chicago IL,d677b59825f9da1fac6f56320b177955d0e48c3ef4332bbd1250675b6b9a838a,IL,PAS,60645,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/15/2018 0:00,DETR,5208990600,,XERX,2017,11,17,"West Belmont Avenue, Avondale, Chicago, Cook County, Illinois, 60618, United States of America","(41.9393779, -87.7027183, 0.0)",41.9393779,-87.7027183,1
6045648057,11/1/2017 17:34,215 E 63RD ST Chicago IL,58ed6febf03e65d8042fabd83157e86c02af89743a5ea89748eff5a4ebebf264,IL,PAS,608272819,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/22/2017 0:00,FINL,5209160710,,SPEED,2017,11,17,"215, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.7800665227511, -87.6200782698462, 0.0)",41.7800665,-87.6200783,1
7007589167,11/1/2017 17:36,2348 S KOSTNER AVENUE Chicago IL,778f6823a0dda532b5b6d3bb0197785124579d1d958dbe07e5556805ecaf997d,IL,PAS,60804,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5208990620,,XERX,2017,11,17,"2348, South Kostner Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8490022093023, -87.7345385116279, 0.0)",41.8490022,-87.7345385,1
6045648060,11/1/2017 17:36,8345 S ASHLAND AVE Chicago IL,410bbbafc059a0937b13a10188c6bec8ea0b7fea3ca371297efce719e5e57cf1,IL,PAS,608052952,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,11/26/2017 0:00,,5209290920,,SPEED,2017,11,17,"Auburn Park, 8345, South Ashland Avenue, South Englewood, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America","(41.7418737, -87.6627375625669, 0.0)",41.7418737,-87.6627376,1
7007589133,11/1/2017 17:37,400 E 31ST STREET Chicago IL,331a7a93a89f438b5cc2105ca42e0ed7fef927899f3bfe732593ef3b651cfc9f,IL,TMP,60653,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/22/2018 0:00,DETR,5208990510,,XERX,2017,11,17,"400, East 31st Street, Douglas, Chicago, Cook County, Illinois, 60616, United States of America","(41.838507, -87.616959, 0.0)",41.8385070,-87.6169590,1
7007589090,11/1/2017 17:37,9500 S ASHLAND AVENUE Chicago IL,595054f543cc9e3429990c40b22dbf77a8b9faab9c38cf7849e0f67a331f08c4,IL,PAS,60619,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/16/2017 0:00,DLS,5211965020,,XERX,2017,11,17,"South Ashland Avenue, Brainerd, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America","(41.7342225, -87.663076, 0.0)",41.7342225,-87.6630760,1
7007588980,11/1/2017 17:39,4800 N CICERO AVENUE Chicago IL,543017911eebc3a15f74a29169321356119b1450e9b8adc0346c64371130868d,WI,PAS,549638204,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/22/2017 0:00,VIOL,5209692060,,XERX,2017,11,17,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007589077,11/1/2017 17:41,7432 W TOUHY AVENUE Chicago IL,1afd6bad633937242cb80fe589264b3e7b50331d9c553bff060e96f3ad6cda7f,IL,PAS,60707,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5204834300,,XERX,2017,11,17,"West Touhy Avenue, Forest Glen, Chicago, Cook County, Illinois, 60077-3495, United States of America","(42.0119884, -87.7806232, 0.0)",42.0119884,-87.7806232,1
7007589100,11/1/2017 17:42,400 S WESTERN AVENUE Chicago IL,939af85967c5fe4265b138114d19a7d12d6a09cd4c051f773af5e054caae4d34,IL,PAS,60402,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/16/2017 0:00,FINL,5209103120,,XERX,2017,11,17,"South Western Avenue, Beverly, Chicago, Cook County, Illinois, 60643, United States","(41.7023767, -87.6814851, 0.0)",41.7023767,-87.6814851,1
6045648065,11/1/2017 17:42,215 E 63RD ST Chicago IL,3874c7449156a6915ec1706de8172aa103c68fcd5f0483e8a432c2f45d55db41,IL,PAS,606492718,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,1/31/2018 0:00,DETR,5208150540,,SPEED,2017,11,17,"215, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.7800665227511, -87.6200782698462, 0.0)",41.7800665,-87.6200783,1
7007589142,11/1/2017 17:42,4700 S WESTERN AVENUE Chicago IL,91e25a1f31e06a381bccd22501e5a82be75536ab5e0d50b5b579411bd778111f,IL,PAS,601531935,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5208990530,,XERX,2017,11,17,"South Western Avenue, Beverly, Chicago, Cook County, Illinois, 60643, United States","(41.7210113, -87.682063, 0.0)",41.7210113,-87.6820630,1
7007589044,11/1/2017 17:43,848 W 87TH STREET Chicago IL,1376e24a70848b6f69a2b4c60c9ff1ae0199a698a9618d8ca09d8caaa1612171,IL,PAS,606196729,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/14/2017 0:00,VIOL,5208990280,,XERX,2017,11,17,"West 87th Street, Garden Homes, Chatham, Chicago, Cook County, Illinois, 60619, United States of America","(41.7363823, -87.6249149, 0.0)",41.7363823,-87.6249149,1
7007589079,11/1/2017 17:43,7432 W TOUHY AVENUE Chicago IL,4b654fe06009349fc50b8c0102d22faaf47a9432026e9aa5a623b05e923a1ab2,IL,PAS,60645,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/22/2017 0:00,VIOL,5208990370,,XERX,2017,11,17,"West Touhy Avenue, Forest Glen, Chicago, Cook County, Illinois, 60077-3495, United States of America","(42.0119884, -87.7806232, 0.0)",42.0119884,-87.7806232,1
7007589039,11/1/2017 17:44,500 N COLUMBUS DRIVE Chicago IL,c75c645b0a3f8f189d7b55b7a1f39ec337bae0e3c0606bfa5b438622e05d4879,IL,PAS,606112654,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/18/2017 0:00,VIOL,5149870150,,XERX,2017,11,17,"North Columbus Drive, Loop, Chicago, Cook County, Illinois, 60601, United States of America","(41.8880978, -87.6205606, 0.0)",41.8880978,-87.6205606,1
6045648067,11/1/2017 17:45,215 E 63RD ST Chicago IL,8f18847b2fc91197d4cd402ba3806d749c3a0d766916e1f5437c50b864d657ea,IL,PAS,606533424,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2/20/2018 0:00,DETR,5208759180,Liable,SPEED,2017,11,17,"215, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.7800665227511, -87.6200782698462, 0.0)",41.7800665,-87.6200783,1
7007589016,11/1/2017 17:46,2200 S PULASKI Chicago IL,df0071c2c3e1fb1c8acc49c9c9cb27b0ac0cf4829cec0b5fc2d2c1f7e271db60,IL,PAS,60698,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,FINL,5208990230,,XERX,2017,11,17,"South Pulaski Road, West Garfield Park, Chicago, Cook County, Illinois, 60652, United States of America","(41.8806911, -87.725655, 0.0)",41.8806911,-87.7256550,1
7007588975,11/1/2017 17:47,6400 W IRVING PK Chicago IL,a16c8fa4e9bed43c11b45e83b8ed95045c911fc74036137120873434d3194b7d,CO,PAS,81323,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,12/6/2017 0:00,FINL,5181923610,,XERX,2017,11,17,,,,,1
7007589094,11/1/2017 17:47,8700 S LAFAYETTE AVEN Chicago IL,a783c856d34671a5856de576db68df1e5686deb15a62f8be1faf6934c1bafb13,IL,PAS,60628,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5210387320,,XERX,2017,11,17,,,,,1
6045648072,11/1/2017 17:47,4040 W CHICAGO AVE Chicago IL,80399b0029d9bf73f4ae7308baaf22fa1a4a9d2432cf3d1978d53ed5f446e2d3,IL,PAS,606074008,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,12/4/2017 0:00,VIOL,5182892350,,SPEED,2017,11,17,"West Chicago Avenue, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654-5799, United States of America","(41.8964748, -87.6434139, 0.0)",41.8964748,-87.6434139,1
7007588997,11/1/2017 17:48,100 N CICERO AVENUE Chicago IL,edc181d1318d07240fb41d01f42f320fe6e249a61733914b67bbaa2a704369a1,IL,PAS,606162204,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/16/2017 0:00,VIOL,5195024800,,XERX,2017,11,17,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007588982,11/1/2017 17:50,3600 N AUSTIN AVENUE Chicago IL,6d911bbb388a2587230d5578ab28a583534e830b8ee7d3f9ca7638b8d902b8ca,IL,TMP,60609,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5207887320,,XERX,2017,11,17,"3600, North Austin Avenue, Schorsch, Dunning, Chicago, Cook County, Illinois, 60630, United States","(41.94605175, -87.7767091936886, 0.0)",41.9460518,-87.7767092,1
7007589089,11/1/2017 17:52,7200 N WESTERN AVENUE Chicago IL,70de13da2fbc81c3ab80923ab9d7c416db65fc66a319e271c3e33acf9aef9866,IL,PAS,606123564,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/3/2017 0:00,VIOL,5208990410,,XERX,2017,11,17,"7200, North Western Avenue, West Ridge, Chicago, Cook County, Illinois, 60645, United States of America","(42.01252545, -87.6906548685962, 0.0)",42.0125255,-87.6906549,1
7007589102,11/1/2017 17:52,400 S WESTERN AVENUE Chicago IL,83991f4413d00eeb77b6381c1f3ed0e357e3151ba4fbb7d090c5a678943b3f50,IL,PAS,606252334,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,3/15/2018 0:00,FINL,5184707630,,XERX,2017,11,17,"South Western Avenue, Beverly, Chicago, Cook County, Illinois, 60643, United States","(41.7023767, -87.6814851, 0.0)",41.7023767,-87.6814851,1
7007589086,11/1/2017 17:53,2000 N KEDZIE AVENUE Chicago IL,3b6727ab9776f3a6b64704f0d55fe30f2eeb0ba6f03a9347532275367ff2834f,IL,PAS,606172034,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,1/23/2018 0:00,DETR,5208990390,,XERX,2017,11,17,"North Kedzie Avenue, North Park, Chicago, Cook County, Illinois, 60625, United States of America","(41.981245, -87.7088348, 0.0)",41.9812450,-87.7088348,1
7007589140,11/1/2017 17:53,1 E 63RD ST Chicago IL,084d9d2a3bc9cbfa3889dbfd430ae2147f7a79d64f81bfd8cd24da4bbd407cf2,IL,PAS,606085819,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,3/28/2018 0:00,DETR,5193175810,Liable,XERX,2017,11,17,"1, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.779977, -87.625209, 0.0)",41.7799770,-87.6252090,1
7007589041,11/1/2017 17:56,6000 N CICERO AVENUE Chicago IL,0806b483b34f437c9efb741a34105bba759cc8110be79cf8fdf555d0d629ca5b,IL,PAS,60625,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/20/2017 0:00,VIOL,5209103070,,XERX,2017,11,17,"North Cicero Avenue, Belmont Park, Belmont Cragin, Chicago, Cook County, Illinois, 60641, United States of America","(41.9388397, -87.7468795, 0.0)",41.9388397,-87.7468795,1
7007589108,11/1/2017 17:56,30 W 87TH STREET Chicago IL,4f8fa4d9aa6d3047e2bda515bd6115ebc58f9f21f503d63de16322d1fff8a15a,IL,PAS,606171212,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/17/2017 0:00,VIOL,5172236990,,XERX,2017,11,17,"West 87th Street, Garden Homes, Chatham, Chicago, Cook County, Illinois, 60619, United States of America","(41.7363823, -87.6249149, 0.0)",41.7363823,-87.6249149,1
6045648079,11/1/2017 17:58,9618 S EWING AVE Chicago IL,5df1376dbd057cc1bbfeaf5514d5ccd94ed6fc1d01a30dedab9b9df3bde01998,IL,PAS,60617,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,12/31/2017 0:00,,5204759200,,SPEED,2017,11,17,"9618, South Ewing Avenue, East Side, Chicago, Cook County, Illinois, 60617, United States","(41.7209425784234, -87.5353997068843, 0.0)",41.7209426,-87.5353997,1
7007589168,11/1/2017 17:58,2348 S KOSTNER AVENUE Chicago IL,9b526b2a63b9c7aaf4e46d49ae4afd735635a0572f04148ec0ec6a411f302bdc,IL,PAS,60804,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,11/15/2017 0:00,SEIZ,5201576990,,XERX,2017,11,17,"2348, South Kostner Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States","(41.8490022093023, -87.7345385116279, 0.0)",41.8490022,-87.7345385,1
6045648078,11/1/2017 17:58,215 E 63RD ST Chicago IL,789bea0fc6f2b4c7321a31701bc39e98368b3c8f8f7f72b99465f4dca0a3193c,IL,PAS,606495353,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,1/17/2018 0:00,DETR,5198923660,,SPEED,2017,11,17,"215, East 63rd Street, Washington Park, Chicago, Cook County, Illinois, 60637, United States of America","(41.7800665227511, -87.6200782698462, 0.0)",41.7800665,-87.6200783,1
7007589148,11/1/2017 17:59,3600 N ELSTON AVE Chicago IL,346f1a1bcaf70210d888ea75c495b77199383ded1c83254503ee8ab328eb0c9c,IL,PAS,600353686,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/27/2017 0:00,DETR,5208990550,Liable,XERX,2017,11,17,"3600, North Elston Avenue, Irving Park, Chicago, Cook County, Illinois, 60618, United States of America","(41.946788, -87.709246, 0.0)",41.9467880,-87.7092460,1
7007589074,11/1/2017 18:00,8700 S ASHLAND AVE Chicago IL,3425af5b2af669173ebcc1cd7acf117e3d1ddff5ad4aecfb96f5b99b94823a45,IL,PAS,606203708,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,3/28/2018 0:00,DETR,5208990350,Liable,XERX,2017,11,18,"South Ashland Avenue, Brainerd, Auburn Gresham, Chicago, Cook County, Illinois, 60620, United States of America","(41.7342225, -87.663076, 0.0)",41.7342225,-87.6630760,1
7007589013,11/1/2017 18:00,5600 W ADDISON STREET Chicago IL,adc01d9a48955b79d5fe1477fdb218a6451e7d543a77d236b10a3b0af04f88a0,IL,PAS,601391737,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,12/5/2017 0:00,VIOL,5209103020,,XERX,2017,11,18,"5600, West Addison Street, Martin Luther, Portage Park, Chicago, Cook County, Illinois, 60630, United States of America","(41.9461125, -87.7671123840253, 0.0)",41.9461125,-87.7671124,1
6045648081,11/1/2017 18:01,6510 W BRYN MAWR AVE Chicago IL,6ca18e32a1f825f219a63e74eb47e206facbfecc0a63662eb1b3106024b640f0,IL,PAS,601721668,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,11/23/2017 0:00,SEIZ,5194622520,,SPEED,2017,11,18,"6510, West Bryn Mawr Avenue, Norwood Park, Chicago, Cook County, Illinois, 60631, United States","(41.9829692960319, -87.7904593208836, 0.0)",41.9829693,-87.7904593,1
7007589172,11/1/2017 18:01,4400 W OGDEN AVENUE Chicago IL,f276fdb1edb4a8e88fe0fe759f61dde398ad1ad859de3765f0789a1bb05bfcc7,IL,PAS,601391300,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,5/1/2018 0:00,FINL,5208990630,Liable,XERX,2017,11,18,"4400, West Ogden Avenue, North Lawndale, Cicero, Cook County, Illinois, 60402, United States","(41.8477561, -87.7349066150558, 0.0)",41.8477561,-87.7349066,1
