ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,notice_number,hearing_disposition,officer,year,month,hour
7007591600,2017-11-03 20:48:00,3200 W 31ST STREET,a477bdcf875a495af34d993bc68477212e51ed4e212c9942c8dd056a3be4d760,IL,PAS,606321537,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-05 00:00:00,VIOL,5209015210,,XERX,2017,11,20
7007591640,2017-11-03 20:48:00,1600 N HALSTED STREET,757fa5c0cf8476091f386e1f71bc4f3d2aaf6f536d33958c636ce5cdaa9ad830,IL,PAS,60610,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-05 00:00:00,VIOL,5209015310,,XERX,2017,11,20
6045652800,2017-11-03 20:48:00,4124 W FOSTER AVE,b7fdcbeee919b7c96bc3695419c9884193e55fd5df6eaa6480bfe4bf7a268e0f,IL,PAS,606255037,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-30 00:00:00,VIOL,5195032840,,SPEED,2017,11,20
6045652799,2017-11-03 20:48:00,3843 S WESTERN,bfa77f19cfc14d9818f4e8b7dd27c9f596679659086a06cb46e33fb73fbf3d79,IL,PAS,60153,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,244,0,Notice,2017-11-22 00:00:00,SEIZ,5211967100,,SPEED,2017,11,20
7007591604,2017-11-03 20:49:00,9900 S HALSTED ST,cbab99c9d09e2539182a4cb3e95452a1320c24cdc87a53c4c648add11005e252,IL,PAS,604581968,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5201777780,,XERX,2017,11,20
6045652803,2017-11-03 20:49:00,1754 N PULASKI RD,874643e73819bcb1e39fb35aabfd200452599c5d5746bf6f4279ec70d4722a64,IL,PAS,601302204,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-12 00:00:00,VIOL,5190312150,,SPEED,2017,11,20
7007591702,2017-11-03 20:49:00,6700 S STONY ISLAND A,0cbf4cb133e311034472c9107bb6550f1e221c861debb6f733d6f50d17797861,IL,PAS,60649,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,SEIZ,5206183240,,XERX,2017,11,20
6045652804,2017-11-03 20:50:00,6523 N WESTERN,963aa1569206ffef4023576d7e438d269e6c1be5106ce3d2455fa09aee1b4421,IL,PAS,606252153,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,2018-04-04 00:00:00,SEIZ,5193663650,,SPEED,2017,11,20
7007591665,2017-11-03 19:26:00,8700 S LAFAYETTE AVEN,b7ee61f037243c2aa55a622d0997ff58e7560fb88428b0465e6363faa9e540a4,IL,PAS,606445238,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5209015360,,XERX,2017,11,19
7007591518,2017-11-03 19:27:00,3600 N AUSTIN AVENUE,988fe2e0fb33bce01a1f32465205f7ba012061f51394d1390d65b450d22a7d54,IL,PAS,607064350,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-05 00:00:00,VIOL,5201522970,,XERX,2017,11,19
6045652629,2017-11-03 19:27:00,4124 W FOSTER AVE,6cb4ab0c3503add2a66beba8e3314e8eae0993a5e52d7b2198c97e19579c4658,IL,PAS,60657,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-12-17 00:00:00,,5209737570,,SPEED,2017,11,19
6045652636,2017-11-03 19:27:00,5816 W JACKSON,9408136fc8dbf392d09c93521c2d505ac85cba14a630ae89257c0831848ffd64,IL,PAS,601485339,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-27 00:00:00,DETR,5208058410,,SPEED,2017,11,19
6045652635,2017-11-03 19:27:00,4831 W LAWRENCE AVE,323188e24b357e69bf25d65ec806536dcc5932db27bda9694f472545feb3effc,IL,TRK,601392509,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2018-01-29 00:00:00,DETR,5203789380,,SPEED,2017,11,19
6045652634,2017-11-03 19:27:00,3843 S WESTERN,ad744072dc032477e0bc6186d073daca81928ba9cd75af6294a2d627acf835b7,IL,PAS,606294342,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209294000,,SPEED,2017,11,19
7007591460,2017-11-03 19:28:00,3200 N PULASKI RD,9b4627ea4281b04f90e8d993bfd989cd3f38012777c4158dbc5affe170b42648,IL,TMP,60714,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-10 00:00:00,VIOL,5209014820,,XERX,2017,11,19
7007591634,2017-11-03 19:28:00,2000 W DIVISION,17d566fe3cfcd72d32a257a63905ca679a25a15399b159310860a077e9e8a4ed,MI,PAS,48070,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-22 00:00:00,DETR,5190784190,,XERX,2017,11,19
7007591353,2017-11-03 19:28:00,6400 N SHERIDAN ROAD,7d269bd69ee97454430a038dbb8df5fb8ff5682dd157bef41b0bbc42e81b4e37,IL,PAS,606576237,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-25 00:00:00,DETR,5200753660,,XERX,2017,11,19
6045652638,2017-11-03 19:28:00,536 E MORGAN DR,357fb5b4a84aa4060ea705b530993fffc508d11ecc344c2851d8f3d64d98a6d0,CO,PAS,80249,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-12-10 00:00:00,,5209537790,,SPEED,2017,11,19
6045652639,2017-11-03 19:28:00,6818 S KEDZIE,7c06ca8508813df4458a6977690431fad37f890996b0f8b73bb15dbcd604af75,IL,MCY,60608,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-19 00:00:00,VIOL,5208503220,,SPEED,2017,11,19
6045652637,2017-11-03 19:28:00,4909 N CICERO AVE,221b28ef9d6c00fee9b5869194ce1f8a8fe32d0a7f0df40853b69e79cc0eff2a,IL,PAS,60623,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5207113750,,SPEED,2017,11,19
7007591568,2017-11-03 19:29:00,3216 W ADDISON ST,9bdb169429f7e708fc7c40cb4bdb33b93c7309137c07fb87f2f28200bbc2600c,IL,PAS,60175,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-21 00:00:00,VIOL,5209015120,,XERX,2017,11,19
6045652641,2017-11-03 19:29:00,115 N OGDEN,a40cdfca9eac81286fb774d289a93a868ff78a04597bba491e319473749a872a,IL,PAS,606123554,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-04 00:00:00,VIOL,5181156630,,SPEED,2017,11,19
7007591653,2017-11-03 19:29:00,1600 W DIVISION STREET,8813b2f07c4c786fba4d4b9c431e6d870fcf6a4d04937db4606b9067d71eec72,IL,PAS,606103034,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-10 00:00:00,VIOL,5198890300,,XERX,2017,11,19
6045652642,2017-11-03 19:30:00,1142 W IRVING PARK,0515c2d37c2753a8f86282ab75b4c62a09aae6ac0194cf7edf21a51cdcbab468,IL,PAS,600624369,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5199597390,,SPEED,2017,11,19
6045652643,2017-11-03 19:30:00,3200 S ARCHER AVE,d2f21dfb522251658b27b9b14008b83f56978af5238df1c3cb3d7c54e77e7e7a,IL,PAS,606091704,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5189332210,,SPEED,2017,11,19
6045652646,2017-11-03 19:30:00,4909 N CICERO AVE,4923fe6257f3e17139a116dd2ae865335bd57ea7d6e8102ab1f922a341e17d9c,IL,TMP,60085,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188020,,SPEED,2017,11,19
6045652645,2017-11-03 19:30:00,6226 W IRVING PARK RD,03b44d927fb5147128a86d12224c811abcbbe286d844dfaa852c112d92531187,IL,PAS,610681030,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-03 00:00:00,DETR,5204144830,,SPEED,2017,11,19
6045652644,2017-11-03 19:30:00,5330 S COTTAGE GROVE,2ed9f03b9181b1205896e5a1bd6fe5938eaf613deff7741abf080f3182ad4ddd,IL,PAS,604843324,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-23 00:00:00,SEIZ,5204011920,,SPEED,2017,11,19
7007591477,2017-11-03 19:31:00,4800 W 47TH ST,d6d2070a21a5d9a9d75efadadddde56d1d8c23eab2b62fad0008c4b7f26fb7a2,IL,PAS,604023859,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-11-30 00:00:00,VIOL,5209014870,,XERX,2017,11,19
6045652648,2017-11-03 19:31:00,3843 S WESTERN,d95e8d87fd397c03eaf7f047f8cdd117ef7ea98c54b29092afbf22951a6d3a89,IL,PAS,606292615,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-02-06 00:00:00,DETR,5209188030,,SPEED,2017,11,19
6045652647,2017-11-03 19:31:00,445 W 127TH,6f78c90b15afbd66b1833c4ffd7fd1fae354504f664acc44796b64cf94064e91,IL,PAS,60473,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2018-01-16 00:00:00,VIOL,5208705060,,SPEED,2017,11,19
7007656399,2017-11-03 19:31:00,5232 N MILWAUKEE AVE,04bf6bf6661c2e6356ea7940a5214dacf4050b1d809eb00c42b4e201a342cb52,IL,PAS,606464009,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-30 00:00:00,VIOL,5210422010,,XERX,2017,11,19
6045652649,2017-11-03 19:32:00,6818 S KEDZIE,57bf8cd553db49628590282f29d7612094e38f2430fbcdd7825bde95fb7710ac,IL,PAS,604784821,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188040,,SPEED,2017,11,19
6045652820,2017-11-03 21:00:00,115 N OGDEN,515daf55c888d560ed55f5a06d888769193d9fd78bd836ca0b71c473600bd27e,IL,PAS,606187803,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5203698100,,SPEED,2017,11,21
7007591553,2017-11-03 21:00:00,2000 N CICERO AVENUE,7e37fcd9bfd933c3562958663f43d1db774f18c0abe101d2e5ad488022359c39,IL,PAS,606511410,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-13 00:00:00,VIOL,5209015080,,XERX,2017,11,21
7007591525,2017-11-03 21:01:00,4400 N WESTERN AVENUE,2ac0aa6cbdf4401888705c418752016ff99030d40a49a8cab86bd5d1e4e57315,IL,PAS,600161328,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-21 00:00:00,VIOL,5209015000,,XERX,2017,11,21
6045652821,2017-11-03 21:01:00,6818 S KEDZIE,666fb9578218db92c29fbd584acc53f8e2daea11fe50c08d3155f52c22f48f76,IL,PAS,604581796,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,FINL,5194972990,,SPEED,2017,11,21
7007591552,2017-11-03 21:01:00,1000 W HOLLYWOOD AVE,d6967fd078c12b38ef864d59906d8e71a7feea097f8837ed7d7873160734f44d,IL,PAS,606261920,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-03 00:00:00,VIOL,5208094080,,XERX,2017,11,21
7007591672,2017-11-03 21:02:00,8700 S LAFAYETTE AVEN,9f1fa1304c865fd34ef0a4d82cd62f0a0faa8bc2329980a28eda4031af75ad1d,IL,PAS,60619,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,244,0,Notice,2017-11-15 00:00:00,SEIZ,5211267010,,XERX,2017,11,21
6045652822,2017-11-03 21:03:00,115 N OGDEN,4cf95321f8469a84f2066eaf45739b3b39031d96943b461873087bbadf8c79e7,IL,PAS,606082168,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-23 00:00:00,SEIZ,5209294120,,SPEED,2017,11,21
6045652823,2017-11-03 21:04:00,6909 S KEDZIE,6a7f526da78aa8abcfbb083210cecb853b3b1d18ab03c9864c1a37cbde278d44,IL,PAS,606082252,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-04 00:00:00,VIOL,5198436020,,SPEED,2017,11,21
7007591594,2017-11-03 21:04:00,4700 S KEDZIE AVE,f314da6ece28381c242fc0680e9aba80c1d156a144544e4fd6ec0daa55550f19,IL,PAS,604591805,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,2018-02-04 00:00:00,FINL,5209015190,,XERX,2017,11,21
6045652825,2017-11-03 21:05:00,2705 W IRVING PARK,ccbc6e617da5ccb05f6f435fdc0785ee4d03b339d461586e7dc49364b963adf2,IL,PAS,606144686,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-23 00:00:00,FINL,5202831120,,SPEED,2017,11,21
6045652824,2017-11-03 21:05:00,3843 S WESTERN,a316ad00964fb518ff0a5355ba2d47ab0d76bb18984b71c5d223cc5b0f358a1e,IL,PAS,605452279,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2018-01-23 00:00:00,DETR,5208442180,,SPEED,2017,11,21
6045652826,2017-11-03 21:06:00,4831 W LAWRENCE AVE,72713c8de3458cc100245bb0fed5ec46e22c24fcff37985b269fffa78dc5ca31,IL,PAS,600055703,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188530,,SPEED,2017,11,21
6045652828,2017-11-03 21:06:00,445 W 127TH,7c8bb3568d02d41480716a54933063e64c3af25c95387c2f3793546fee9c877a,IL,TRK,604591361,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188540,,SPEED,2017,11,21
6045652827,2017-11-03 21:06:00,3655 W JACKSON,826c898cd9e6ffc4789c5ac1ecf201d8f8e498442c64061631b5a3e97ecaeeba,IL,PAS,60148,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-19 00:00:00,,5044442080,,SPEED,2017,11,21
7007591692,2017-11-03 21:07:00,7900 S STATE STREET,e6b4c9bd1bd5f3ed8d11719cb31ee2d8a9446986a51a958294f0a2083740c207,IL,PAS,605173244,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,2018-02-23 00:00:00,FINL,5136751060,,XERX,2017,11,21
6045652829,2017-11-03 21:07:00,3137 W PETERSON,2cb7abeb3fe87a7c44572b395b5f507a377a7b3312024a4dfd1836f4524e752b,WI,PAS,60148,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-19 00:00:00,,5044442080,,SPEED,2017,11,21
6045652830,2017-11-03 21:07:00,2513 W 55TH,33c620772e39b38bb402385d6632333d9125616886ebad65581bd15ad9cf7069,IL,PAS,60629,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188550,,SPEED,2017,11,21
6045652834,2017-11-03 21:07:00,3137 W PETERSON,e4935c46e4174969b448a380e5f8db42abc51690de0a7bd6591989da5ab64834,IL,PAS,606465226,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-23 00:00:00,VIOL,5209188560,,SPEED,2017,11,21
6045652832,2017-11-03 21:07:00,115 N OGDEN,09f4aca07f2f443160d55dfd787b99f9314a15d6e74b78ce289a6624a1ba86aa,IL,PAS,60608,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-14 00:00:00,VIOL,5207551750,,SPEED,2017,11,21
6045652833,2017-11-03 21:07:00,4124 W FOSTER AVE,f5c129e686a97f5532038b6dc8046feecf40e4b333e8b8dd37a0606a4dc78407,IL,PAS,60646,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188570,,SPEED,2017,11,21
6045652831,2017-11-03 21:07:00,1142 W IRVING PARK,89fde38cca6b16dadd79dc402b45aa42ba575a4ffcf98e7aecb944fe051d375d,IL,PAS,606455004,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-11-28 00:00:00,VIOL,5194302240,,SPEED,2017,11,21
7007591641,2017-11-03 21:08:00,4200 S CICERO AVENUE,df73a9b95e33d29009c4cfe750f27d874738f2816b9ead447dad5831e95efa93,IL,TRK,606475003,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-06 00:00:00,VIOL,5192679190,,XERX,2017,11,21
7007591558,2017-11-03 21:08:00,6300 S PULASKI RD,eae203ad9d7aef898631a59c0081e03fa8f84700e53ecd17ec975a84d464e24e,IL,PAS,601041436,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,2018-03-17 00:00:00,FINL,5209015090,,XERX,2017,11,21
7007591550,2017-11-03 21:08:00,2400 N ASHLAND AVENUE,d437aee21a4f04ea3d8427983f415b82f4cd49d20f35addc2b0b7f922aebe0d1,OK,PAS,44114,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-11 00:00:00,VIOL,5209530690,,XERX,2017,11,21
6045652835,2017-11-03 21:09:00,1142 W IRVING PARK,6e7cd02fbaf68313a780774424f02b2163b0ab4918c690178abd523e662a4824,IL,PAS,606393710,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-15 00:00:00,VIOL,5209188580,,SPEED,2017,11,21
6045652836,2017-11-03 21:10:00,4831 W LAWRENCE AVE,193f4b8fdede430fc4a085b133b1e89a4603a6fcafeb02e9be59cced4971d26b,IL,PAS,60585,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-18 00:00:00,VIOL,5189351180,,SPEED,2017,11,21
6045652837,2017-11-03 21:10:00,3646 W MADISON,bdb31d9686ee1b14ea6835f9255807a566a57167a96ae74cb422b7d228adccf0,IL,TMP,60612,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,FINL,5208506140,,SPEED,2017,11,21
6045652840,2017-11-03 21:10:00,115 N OGDEN,f29b12cf9bea50315ed55ec47a3333966b1f91375d8094fe24152c6dd7e975d6,IL,PAS,601074509,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5194860620,,SPEED,2017,11,21
6045652839,2017-11-03 21:10:00,3034 W FOSTER,bc7e6557020a331c40b57e9aa1db00a5cd8a4206c22a2015ea12e9aa5654186e,IL,PAS,600682529,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209294130,,SPEED,2017,11,21
6045652838,2017-11-03 21:10:00,4123 N CENTRAL AVE,c3ec432c2e9b2e784533db4bea7a3db5b05dc7be474900f8de86a88eec61c8b2,IL,PAS,60625,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5208471100,,SPEED,2017,11,21
6045652842,2017-11-03 21:11:00,3655 W JACKSON,4f2d27c6ef7db322e985edee520b613285e2de1f2d7b735869149ed5a436e831,IL,PAS,60504,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,200,0,Notice,2017-11-22 00:00:00,SEIZ,5204220220,,SPEED,2017,11,21
7007591696,2017-11-03 21:11:00,1 E 79TH STREET,0d8e9ed3201cf3c689b520555a0e6c453fb3671e5cf3d89c417eec67e0d07e37,OH,PAS,60622,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-12-06 00:00:00,SEIZ,5149135050,,XERX,2017,11,21
7007591662,2017-11-03 21:12:00,150 N SACRAMENTO BOUL,b4f04fe408b88de7d6ff5cd5e70325e0581aa38ca37ba12b418a73e2c3177e87,IL,PAS,606224344,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-11-29 00:00:00,VIOL,5208507590,,XERX,2017,11,21
6045652843,2017-11-03 21:12:00,115 N OGDEN,5d1ca4de40d883c278db9bc8a234ae4c8fc6181415989c1c0dc9251b5eb110d2,IL,PAS,60423,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-21 00:00:00,VIOL,5209188010,,SPEED,2017,11,21
7007591621,2017-11-03 21:12:00,2800 N WESTERN AVENUE,d784b8ca2045b4c0fee9210110383a37ec46f16529f0e6286cf9d44107846787,IL,PAS,606572133,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5181302980,,XERX,2017,11,21
6045652846,2017-11-03 21:13:00,4124 W FOSTER AVE,765d8effd354089c5c549887d09ebd7b03cac9d291a5f9faa80ef2d63681fe51,IL,PAS,606301413,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-12 00:00:00,VIOL,5195130510,,SPEED,2017,11,21
6045652845,2017-11-03 21:13:00,1142 W IRVING PARK,f01cc9e97ea23cb55bd2d084f329d5437b90a58878e9a14bf9ac3c091ec8f5d5,IL,PAS,605152605,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,100,Paid,2017-12-10 00:00:00,VIOL,5186424830,,SPEED,2017,11,21
7007591519,2017-11-03 21:14:00,4800 N WESTERN AVENUE,5d0b0dd9e4c26ca720a0c817bd817feb9e85ca439739745afd54cbe0d1fb8062,MI,PAS,48160,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-04 00:00:00,VIOL,5209530670,,XERX,2017,11,21
7007591514,2017-11-03 21:14:00,5930 N CLARK STREET,1b2d9ae960b7bbf5e9800cfbad1bdd487e5f898aba257046bc9c582698240f4f,IL,PAS,60645,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,200,Paid,2018-05-15 00:00:00,SEIZ,5208456510,Liable,XERX,2017,11,21
6045652847,2017-11-03 21:15:00,8318 S ASHLAND AVE,77c54139799b4d5ad2f1983570c5ab997b9a883b909a2ce7a88081621bd36529,IL,PAS,60626,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188590,,SPEED,2017,11,21
7007591628,2017-11-03 21:15:00,800 W ROOSEVELT ROAD,5a27481dbdd8b5ad155294c4af64c3967de120c6976c5402c19989775901cd48,IL,PAS,60629,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-02-12 00:00:00,DETR,5204021060,Liable,XERX,2017,11,21
6045652849,2017-11-03 21:17:00,8318 S ASHLAND AVE,b84eae265a1829177f032347258a0c058e8358e4ca9bc0e8cbbde0c5567a7ed7,IL,PAS,606523235,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,70,0,Notice,2017-11-22 00:00:00,SEIZ,5167710750,,SPEED,2017,11,21
7007591560,2017-11-03 21:17:00,4800 W HARRISON STREET,37bfdec97e4fbe390d90df4b5837b6b87f3cb41a94c2cedf9cd51ecb3ddd619f,IL,PAS,600144260,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5209015100,,XERX,2017,11,21
6045652852,2017-11-03 21:19:00,5471 W HIGGINS,b94ee2f182eb745ead5cb9537e9b1cb1597043ac1a14a9202a5abb3dce2288db,IL,PAS,606411523,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,2018-03-22 00:00:00,FINL,5144579160,,SPEED,2017,11,21
6045652850,2017-11-03 21:19:00,6250 W FULLERTON,67d262bd1f1f4e1d8d97f65dec4cc083d6b136e5ea3eb92d1f01de9dd6ce6eb2,IL,PAS,601313238,9101020**,SPEED VIOLATION 11+,SPD,Speed,OTHR,100,200,0,200,Paid,2018-02-16 00:00:00,FINL,5209294140,,SPEED,2017,11,21
6045652853,2017-11-03 21:20:00,4831 W LAWRENCE AVE,2b5bf201975eb53adab79a1909030d10e11d7105dbdbfe5d4fa8a7d98185d667,IL,PAS,601748101,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188600,,SPEED,2017,11,21
6045652856,2017-11-03 21:20:00,6818 S KEDZIE,70ff66396b4987614ece6fdda3aeed4843c9090213b829181e62da12da8eb68a,IL,PAS,606211022,9101020*,SPEED VIOLATION 6-10,SPD,Speed,OTHR,35,70,0,35,Paid,2017-12-14 00:00:00,VIOL,5194343520,,SPEED,2017,11,21
6045652855,2017-11-03 21:20:00,10318 S INDIANAPOLIS,f99dea75bcaca72fa0503afccdb15ecb9417b0dcaf38bbd10ea75363de7c4cd5,IL,PAS,606283301,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5208494490,,SPEED,2017,11,21
6045652854,2017-11-03 21:20:00,4124 W FOSTER AVE,55da74d03e8c7129acc0746ae65a93eca54452790619bf7205dc871ac8718b7b,IL,PAS,606161116,9100045B2,SPEED WARNING,SPD,Speed,OTHR,0,0,0,0,Warning,2017-11-26 00:00:00,,5209188610,,SPEED,2017,11,21
7007591526,2017-11-03 21:21:00,7200 N WESTERN AVENUE,528be2cc6fff2648f9a7670f16f09da99ba2c02bc01ded58b5d1d1f5aed7eab1,IL,PAS,60202,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,200,0,Notice,2017-11-15 00:00:00,FINL,5209015010,,XERX,2017,11,21
7007591624,2017-11-03 21:21:00,2800 N WESTERN AVENUE,4a437f6e020715bbc54323c45126b19c2eb9e6adb614216a4c3d4327900ea261,IL,PAS,606405500,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2017-12-12 00:00:00,VIOL,5186611310,,XERX,2017,11,21
7007591579,2017-11-03 21:21:00,1900 N ASHLAND AVE,6e28f26622fd9cacdd1cf1cfc85a1c92b6d507fa7b945816cea6257266dc1f08,IL,PAS,606513844,9102020,RED LIGHT VIOLATION,XERX,Red Light,OTHR,100,200,0,100,Paid,2018-01-23 00:00:00,DETR,5201885440,,XERX,2017,11,21
